date,crime_count,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,year,Fri,Mon,Sat,Sun,Thu,Tue,Wed,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
2019-12-23,691,41.766666666666666,32.1,1018.9,995.6,9.566666666666666,7.3,11.733333333333334,18.633333333333333,53.2,33.233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-07-16,780,68.03333333333333,55.6,1019.2,996.5333333333332,10.0,5.0,10.366666666666667,14.0,76.83333333333333,59.5,0.075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-07,742,40.46666666666667,34.36666666666667,1004.6,980.0333333333332,8.866666666666667,10.833333333333334,16.7,23.4,47.6,34.300000000000004,0.2299999999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-08,759,52.333333333333336,41.26666666666667,1019.05,995.6666666666666,10.0,10.7,16.733333333333334,24.7,72.06666666666666,43.9,0.0533333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-12-05,712,28.166666666666668,19.7,1021.05,997.0,9.733333333333334,8.6,14.0,20.0,31.03333333333333,25.066666666666663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018-07-10,810,80.93333333333334,65.86666666666666,1018.1,996.0,10.0,7.8,14.633333333333333,20.0,88.16666666666667,72.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-09,689,30.5,15.466666666666669,1021.75,996.9333333333334,9.666666666666666,11.133333333333333,19.33333333333333,30.03333333333333,38.16666666666666,23.0,0.0633333333333333,1.2,0.0,0.0,1.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-11-17,811,55.6,46.3,1010.4,987.6333333333332,8.666666666666666,9.333333333333334,18.1,24.03333333333333,72.63333333333334,43.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-05-06,716,61.833333333333336,43.23333333333333,1014.65,992.0,9.933333333333334,7.1000000000000005,16.3,21.666666666666668,80.39999999999999,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-05-18,758,73.06666666666666,59.4,1014.05,991.8666666666668,10.0,12.333333333333334,19.666666666666668,27.0,82.03333333333333,64.89999999999999,0.1033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-15,823,68.83333333333333,58.3,1022.6,999.9666666666668,10.0,6.433333333333334,12.666666666666666,18.0,78.16666666666667,61.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-12-11,740,30.53333333333333,22.03333333333333,1013.75,990.2333333333332,9.9,5.966666666666666,11.1,16.55,39.36666666666667,21.666666666666668,0.0,1.2,0.0,0.0,1.0,0.0,0.0,0.0,2017,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-09-03,875,81.23333333333333,67.8,1012.9,991.0,10.0,6.5,14.0,19.03333333333333,91.8,70.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-09-26,792,67.43333333333334,57.7,1023.2,1000.4,9.766666666666667,6.466666666666666,12.033333333333331,14.0,75.66666666666667,58.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-04-28,732,46.66666666666666,41.7,1011.75,988.0,7.866666666666667,8.9,15.333333333333334,21.55,50.9,42.76666666666667,0.56,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-11-28,783,54.73333333333333,36.3,1012.5,989.9333333333334,10.0,14.1,19.7,27.4,61.73333333333333,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-11-30,751,34.833333333333336,29.4,1015.3,991.2,6.233333333333333,2.5666666666666664,7.333333333333333,,41.56666666666667,29.3,0.0,2.55,0.0,1.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-04-17,692,56.06666666666666,46.93333333333334,1011.2,988.2666666666668,8.866666666666667,7.966666666666666,18.066666666666663,27.33333333333333,76.46666666666667,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-29,875,76.13333333333333,61.76666666666666,1011.7,989.6,10.0,4.466666666666666,9.233333333333334,19.0,93.96666666666664,67.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-12-05,678,32.46666666666667,30.6,1016.35,992.1,6.0,6.933333333333333,14.7,18.33333333333333,33.56666666666666,28.633333333333336,0.475,2.55,0.0,0.0,1.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-31,665,43.3,39.16666666666666,1002.6,979.3333333333334,8.533333333333333,6.966666666666666,13.633333333333333,22.0,49.73333333333333,36.63333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-08-13,784,73.26666666666667,59.833333333333336,1018.5,996.2333333333332,10.0,7.033333333333334,15.033333333333331,20.0,85.16666666666667,61.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-07-06,742,77.60000000000001,66.63333333333334,1009.3,987.5333333333332,9.233333333333333,7.8,21.96666666666667,38.0,88.46666666666665,66.86666666666666,0.2633333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-26,740,31.76666666666667,16.133333333333333,1023.4,999.3333333333334,10.0,8.766666666666667,17.066666666666666,24.7,35.36666666666667,26.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-01-02,655,28.866666666666664,25.7,1022.7,665.7333333333333,7.033333333333334,5.7,15.6,22.3,32.5,27.166666666666668,0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2019-09-18,757,70.89999999999999,61.53333333333333,1019.1,996.6666666666666,9.966666666666669,4.933333333333334,9.333333333333334,17.1,82.13333333333334,61.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2018-06-19,795,71.76666666666667,67.2,1013.45,991.4333333333334,8.433333333333332,6.4,14.733333333333334,23.05,87.60000000000001,64.46666666666667,0.1633333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-19,769,79.26666666666667,66.53333333333333,1017.15,995.0666666666666,10.0,5.333333333333333,10.366666666666667,,88.36666666666667,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017-01-24,736,37.73333333333333,33.166666666666664,1010.95,987.4,9.8,5.366666666666667,8.933333333333334,,41.9,35.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-07-27,795,79.36666666666666,63.3,1014.7,992.6,9.866666666666667,3.2,10.266666666666667,,88.8,67.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2019-08-08,821,79.03333333333333,61.13333333333333,1008.8,986.8666666666668,10.0,8.1,17.033333333333335,27.633333333333336,87.93333333333334,68.56666666666666,0.0033333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-07-08,825,73.53333333333333,55.26666666666667,1024.05,1001.5666666666666,9.766666666666667,3.6666666666666665,8.933333333333334,14.5,86.43333333333334,60.43333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-01-21,557,10.066666666666668,0.1333333333333333,1034.1,8.799999999999999,8.799999999999999,7.133333333333333,13.366666666666667,18.95,15.333333333333334,5.533333333333334,0.0,5.5,0.0,0.0,1.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-11-10,678,25.2,11.566666666666668,1033.9,1009.3666666666668,9.533333333333331,8.4,15.733333333333334,22.100000000000005,33.86666666666667,19.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-05-13,690,53.3,49.56666666666666,1017.0,994.0666666666666,7.266666666666667,6.566666666666666,13.6,25.1,66.96666666666667,46.3,0.8933333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-04-25,750,47.96666666666667,36.5,1018.0,994.7333333333332,9.833333333333334,11.333333333333334,18.03333333333333,25.666666666666668,59.3,42.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-18,757,56.73333333333333,49.46666666666667,1010.65,987.7333333333332,9.233333333333334,7.233333333333333,21.933333333333334,32.96666666666667,82.16666666666667,44.333333333333336,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-08-04,793,81.0,65.60000000000001,1014.05,992.0333333333332,9.766666666666667,4.166666666666667,9.666666666666666,,90.6,70.26666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-03-22,709,39.5,29.866666666666664,1017.4,993.9333333333334,10.0,8.866666666666667,16.733333333333334,22.366666666666664,45.36666666666667,33.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-01-16,710,27.933333333333334,22.666666666666668,1020.0,995.9666666666668,8.866666666666667,5.766666666666667,11.0,17.1,34.833333333333336,15.333333333333334,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2015,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-12-16,772,38.3,24.46666666666667,1012.8,989.3666666666668,10.0,8.5,13.333333333333334,20.03333333333333,47.4,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-09-15,809,71.36666666666666,61.2,1020.65,998.1333333333332,9.766666666666667,4.433333333333334,11.0,,82.76666666666667,61.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-02-04,670,27.4,18.03333333333333,1021.65,997.3666666666668,9.8,10.066666666666668,14.333333333333334,21.95,34.03333333333333,20.266666666666666,0.0066666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-03-06,653,35.5,32.0,1007.6,984.0333333333332,6.333333333333333,8.4,15.266666666666666,23.066666666666663,41.73333333333333,32.733333333333334,0.0933333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-09-26,753,61.333333333333336,49.43333333333334,1016.75,993.3666666666668,10.0,8.533333333333333,14.366666666666667,21.933333333333334,67.46666666666667,50.66666666666666,0.2766666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2017-04-18,735,55.93333333333334,41.03333333333334,1020.3,997.1666666666666,10.0,8.5,19.7,27.0,76.03333333333335,41.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-12-12,752,53.53333333333333,49.2,1011.75,988.8333333333334,5.133333333333333,4.4,7.633333333333333,,58.56666666666666,44.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-09-06,773,67.0,58.6,1013.7,991.1333333333332,10.0,7.466666666666666,14.0,20.73333333333333,74.10000000000001,59.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-06-28,797,67.53333333333333,50.96666666666667,1012.35,990.0333333333332,9.933333333333334,3.633333333333333,11.033333333333331,21.6,79.66666666666667,54.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-13,654,7.399999999999999,-0.2,1020.8,995.7,9.833333333333334,8.066666666666666,13.666666666666666,19.7,22.83333333333333,-1.2333333333333334,0.005,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017-10-27,819,44.833333333333336,33.86666666666667,1006.8,984.1666666666666,10.0,13.133333333333333,19.0,27.96666666666667,57.86666666666667,37.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-28,791,73.7,64.53333333333335,1010.95,989.1666666666666,9.866666666666667,12.166666666666666,20.33333333333333,30.7,81.86666666666667,67.39999999999999,0.135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-11-06,763,47.833333333333336,42.96666666666667,1004.4,980.6333333333332,8.1,12.466666666666669,22.6,33.93333333333333,50.8,44.26666666666667,0.2799999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-10-17,690,47.06666666666666,30.96666666666667,1022.55,999.2666666666668,10.0,9.433333333333334,15.033333333333331,22.666666666666668,54.93333333333334,39.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-07,664,30.2,19.866666666666667,1030.45,5.5,9.0,10.633333333333333,15.333333333333334,21.96666666666667,38.93333333333334,24.433333333333334,0.005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-05-10,779,65.63333333333333,54.86666666666667,1009.9,987.6,9.933333333333334,8.5,14.7,20.03333333333333,78.56666666666666,57.73333333333333,0.1533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-12-09,668,23.23333333333333,15.6,1033.0500000000002,1007.95,9.833333333333334,9.066666666666668,13.333333333333334,18.7,25.666666666666668,20.1,0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-02-06,588,11.866666666666667,6.1000000000000005,1029.0500000000002,1003.4,7.666666666666667,3.6,7.966666666666666,,20.9,-0.8666666666666668,0.1466666666666666,3.1,1.0,0.0,1.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-03-20,696,47.56666666666666,39.46666666666667,1017.35,993.8666666666668,9.2,8.700000000000001,16.400000000000002,23.366666666666664,54.0,37.76666666666667,0.3799999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018-08-31,833,70.10000000000001,59.43333333333334,1018.65,996.2333333333332,9.966666666666669,4.666666666666667,10.3,14.5,85.39999999999999,59.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-05-16,759,60.76666666666667,46.43333333333334,1015.95,993.0666666666666,10.0,5.599999999999999,14.066666666666668,15.9,76.7,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017-11-14,700,39.0,33.5,1026.35,1002.7666666666668,6.733333333333333,6.533333333333334,14.0,19.5,49.63333333333333,30.133333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-11-01,859,31.83333333333333,24.96666666666667,1022.2,998.2666666666668,9.6,8.200000000000001,14.3,22.7,44.76666666666667,23.9,0.0499999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-08-17,811,73.66666666666667,67.63333333333333,1011.35,989.2333333333332,9.9,4.733333333333333,10.966666666666669,,82.2,66.43333333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-04,845,69.73333333333333,54.86666666666667,1014.25,991.8333333333334,9.2,2.766666666666667,7.666666666666667,,81.73333333333333,56.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-04-08,679,46.16666666666666,43.16666666666666,1014.75,991.4333333333334,3.5333333333333337,8.0,15.033333333333331,20.33333333333333,52.833333333333336,38.93333333333333,0.02,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-24,796,63.96666666666666,56.9,1017.65,994.9,9.4,5.9,9.233333333333334,15.9,72.43333333333334,56.46666666666667,0.0066666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-12,628,34.86666666666667,24.166666666666668,1027.7,3.7,9.6,5.166666666666667,12.666666666666666,20.666666666666668,48.53333333333333,23.566666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-10-27,702,49.5,43.2,1007.85,984.0666666666666,7.566666666666666,11.333333333333334,20.33333333333333,27.96666666666667,58.333333333333336,41.333333333333336,1.6366666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-05-10,713,56.1,53.9,1011.95,989.1333333333332,3.8333333333333335,9.733333333333333,14.933333333333332,21.7,67.23333333333333,50.73333333333333,0.5533333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-04-04,701,32.4,25.0,1015.05,989.6666666666666,7.8,14.166666666666666,20.666666666666668,31.03333333333333,37.8,26.7,0.14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018-07-09,802,78.13333333333334,61.6,1021.45,999.2666666666668,10.0,5.9,13.333333333333334,17.033333333333335,90.0,63.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-19,775,65.8,59.1,1003.45,981.1666666666666,9.233333333333334,10.966666666666669,24.366666666666664,36.56666666666666,77.43333333333334,53.93333333333333,0.4366666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-07-03,807,77.0,69.83333333333333,1011.45,989.3333333333334,9.533333333333331,5.366666666666667,16.0,22.33333333333333,89.46666666666665,70.0,0.6533333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-11-30,697,41.23333333333333,35.43333333333333,1002.45,979.4666666666668,9.866666666666667,8.133333333333333,16.0,19.666666666666668,54.16666666666666,33.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2015-05-12,757,53.13333333333333,39.333333333333336,1016.0,992.9,10.0,15.166666666666666,21.33333333333333,29.96666666666667,69.46666666666665,47.76666666666667,0.1566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-20,733,59.26666666666667,56.833333333333336,1005.2,982.2,6.966666666666666,9.4,14.0,18.55,68.3,54.86666666666667,0.6133333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-07-18,776,80.26666666666667,70.60000000000001,1009.25,987.3333333333334,9.933333333333334,7.166666666666667,16.733333333333334,27.0,91.96666666666664,71.23333333333333,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-05-08,807,71.66666666666667,60.36666666666667,1013.2,991.0666666666666,9.666666666666666,7.566666666666666,18.33333333333333,32.300000000000004,84.66666666666667,55.16666666666666,0.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-09-04,683,68.06666666666666,58.23333333333333,1015.85,993.4666666666668,10.0,7.766666666666667,13.366666666666667,21.366666666666664,80.03333333333333,60.03333333333333,0.1133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016-08-15,844,73.39999999999999,66.86666666666666,1017.45,995.0333333333332,8.933333333333334,5.666666666666667,13.333333333333334,18.55,82.63333333333334,67.33333333333333,0.3266666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-01-09,713,21.96666666666667,11.566666666666668,1028.4,1003.6333333333332,9.566666666666666,11.0,17.1,21.33333333333333,28.96666666666667,10.933333333333332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-05-09,732,55.66666666666666,44.833333333333336,1014.2,991.3333333333334,9.7,8.933333333333332,17.033333333333335,23.33333333333333,66.03333333333333,48.03333333333333,0.0033333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-17,834,73.56666666666666,64.0,1012.0,990.0,9.666666666666666,8.033333333333333,14.3,20.33333333333333,82.3,66.2,0.055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-01-26,763,41.6,32.26666666666667,1021.6,998.3,9.966666666666669,11.733333333333334,22.7,33.36666666666667,51.5,31.83333333333333,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-03-15,779,45.2,32.46666666666667,1022.1,998.7333333333332,9.7,6.2,16.0,22.96666666666667,62.53333333333333,29.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-15,739,45.56666666666666,28.666666666666668,1019.2,995.7333333333332,10.0,7.266666666666666,15.266666666666666,22.666666666666668,55.43333333333334,35.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-18,716,63.6,57.4,1013.8,991.5333333333332,6.5,3.033333333333333,7.333333333333333,,77.5,55.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-02-10,745,25.3,14.7,1018.9,994.7333333333332,10.0,11.7,23.3,31.03333333333333,40.1,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
